City,Station,Date,PM2.5,PM10,NO2,SO2,CO,O3
Kolkata,Station_A,4/16/2024 23:00,196,302,120,63,4.36,174
Bangalore,Station_B,4/17/2024 0:00,143,217,125,90,4.42,87
Bangalore,Station_A,4/17/2024 1:00,139,172,107,96,3.67,153
Hyderabad,Station_A,4/17/2024 2:00,95,374,18,5,1.98,106
Chennai,Station_B,4/17/2024 3:00,226,181,192,63,3.4,100
Kolkata,Station_A,4/17/2024 4:00,128,322,175,38,2.83,164
Chennai,Station_A,4/17/2024 5:00,64,310,149,93,4.08,137
Hyderabad,Station_D,4/17/2024 6:00,89,250,187,23,2.37,20
Hyderabad,Station_B,4/17/2024 7:00,25,92,101,14,3.82,109
Kolkata,Station_D,4/17/2024 8:00,91,243,50,26,2.85,169
Hyderabad,Station_C,4/17/2024 9:00,150,211,112,82,4.29,40
Mumbai,Station_D,4/17/2024 10:00,133,146,18,64,0.53,29
Chennai,Station_A,4/17/2024 11:00,146,299,158,18,1.46,123
Kolkata,Station_C,4/17/2024 12:00,38,376,89,31,1.32,113
Kolkata,Station_A,4/17/2024 13:00,25,194,41,47,3.28,120
Delhi,Station_A,4/17/2024 14:00,215,395,80,52,3.33,97
Hyderabad,Station_B,4/17/2024 15:00,43,363,81,63,3.21,78
Kolkata,Station_B,4/17/2024 16:00,297,273,189,48,0.67,128
Delhi,Station_C,4/17/2024 17:00,104,147,12,38,4.49,128
Delhi,Station_B,4/17/2024 18:00,64,204,15,82,2.92,110
Delhi,Station_A,4/17/2024 19:00,66,256,49,24,3.08,162
Mumbai,Station_D,4/17/2024 20:00,293,82,70,35,3.37,63
Mumbai,Station_B,4/17/2024 21:00,216,325,28,59,4.24,125
Bangalore,Station_D,4/17/2024 22:00,236,382,151,98,0.9,82
Delhi,Station_B,4/17/2024 23:00,132,298,80,13,2.66,60
Bangalore,Station_D,4/18/2024 0:00,215,155,98,5,4.72,72
Mumbai,Station_C,4/18/2024 1:00,41,53,184,54,2.15,66
Chennai,Station_D,4/18/2024 2:00,270,119,181,59,2.67,31
Bangalore,Station_A,4/18/2024 3:00,251,250,196,16,1.74,119
Kolkata,Station_A,4/18/2024 4:00,227,329,163,93,1.95,117
Chennai,Station_B,4/18/2024 5:00,63,279,20,68,3.41,47
Chennai,Station_A,4/18/2024 6:00,140,168,64,57,1.89,14
Mumbai,Station_B,4/18/2024 7:00,238,352,107,72,2.71,56
Bangalore,Station_B,4/18/2024 8:00,164,156,179,6,4.1,17
Kolkata,Station_A,4/18/2024 9:00,261,198,135,20,3.07,75
Hyderabad,Station_A,4/18/2024 10:00,199,389,27,95,0.51,129
Mumbai,Station_A,4/18/2024 11:00,69,212,118,11,1.81,44
Kolkata,Station_B,4/18/2024 12:00,46,311,43,97,4.9,51
Kolkata,Station_D,4/18/2024 13:00,296,362,16,42,4.55,135
Kolkata,Station_C,4/18/2024 14:00,178,77,107,9,1.44,48
Chennai,Station_A,4/18/2024 15:00,288,62,45,48,3.37,138
Bangalore,Station_C,4/18/2024 16:00,76,163,91,72,2.32,108
Delhi,Station_D,4/18/2024 17:00,263,225,180,17,4.42,18
Bangalore,Station_C,4/18/2024 18:00,287,303,70,73,0.72,140
Hyderabad,Station_D,4/18/2024 19:00,243,85,18,68,4.74,152
Delhi,Station_A,4/18/2024 20:00,227,361,69,11,1.73,131
Mumbai,Station_A,4/18/2024 21:00,111,394,140,52,2.43,36
Hyderabad,Station_D,4/18/2024 22:00,174,215,154,76,1.59,99
Hyderabad,Station_B,4/18/2024 23:00,154,383,149,65,4.77,72
Chennai,Station_B,4/19/2024 0:00,122,202,47,28,2.46,38
Bangalore,Station_D,4/19/2024 1:00,299,90,20,45,2.89,104
Chennai,Station_D,4/19/2024 2:00,156,98,80,49,0.61,94
Mumbai,Station_C,4/19/2024 3:00,287,367,102,19,3.28,40
Mumbai,Station_B,4/19/2024 4:00,50,75,199,80,3.59,142
Hyderabad,Station_B,4/19/2024 5:00,88,111,62,13,0.82,58
Kolkata,Station_D,4/19/2024 6:00,239,72,90,59,1.02,145
Delhi,Station_A,4/19/2024 7:00,167,235,197,61,1.25,60
Chennai,Station_D,4/19/2024 8:00,102,371,112,41,4.51,154
Chennai,Station_D,4/19/2024 9:00,52,319,149,6,3.65,161
Bangalore,Station_C,4/19/2024 10:00,287,182,154,63,2.68,50
Chennai,Station_B,4/19/2024 11:00,116,144,151,90,2,96
Kolkata,Station_B,4/19/2024 12:00,143,391,70,35,2.66,111
Hyderabad,Station_A,4/19/2024 13:00,59,69,184,95,3.39,94
Hyderabad,Station_B,4/19/2024 14:00,262,289,157,62,3.78,11
Chennai,Station_D,4/19/2024 15:00,210,232,162,62,2.15,21
Bangalore,Station_A,4/19/2024 16:00,76,76,14,18,4.94,95
Mumbai,Station_B,4/19/2024 17:00,147,247,133,87,1.99,61
Bangalore,Station_C,4/19/2024 18:00,291,314,96,10,4.08,30
Kolkata,Station_B,4/19/2024 19:00,272,174,187,9,4.58,79
Chennai,Station_A,4/19/2024 20:00,234,130,116,71,3.64,163
Mumbai,Station_C,4/19/2024 21:00,165,328,137,52,3.75,99
Hyderabad,Station_A,4/19/2024 22:00,54,279,193,23,4.02,31
Mumbai,Station_B,4/19/2024 23:00,162,168,124,54,2.53,63
Delhi,Station_A,4/20/2024 0:00,234,52,69,8,0.66,85
Chennai,Station_A,4/20/2024 1:00,233,379,126,74,3.87,82
Hyderabad,Station_B,4/20/2024 2:00,91,311,54,82,2.95,91
Hyderabad,Station_A,4/20/2024 3:00,85,290,110,75,3.52,141
Bangalore,Station_D,4/20/2024 4:00,78,349,111,46,2.17,146
Chennai,Station_A,4/20/2024 5:00,45,335,179,15,4.31,86
Delhi,Station_B,4/20/2024 6:00,46,331,115,60,1.51,142
Chennai,Station_D,4/20/2024 7:00,77,122,37,85,1.03,39
Delhi,Station_D,4/20/2024 8:00,70,366,50,5,4.7,164
Chennai,Station_D,4/20/2024 9:00,95,128,31,99,3.05,135
Delhi,Station_C,4/20/2024 10:00,269,330,154,13,2.96,121
Mumbai,Station_D,4/20/2024 11:00,110,185,159,52,3.66,82
Mumbai,Station_C,4/20/2024 12:00,246,322,124,38,4.57,97
Chennai,Station_A,4/20/2024 13:00,253,316,184,17,3.15,100
Delhi,Station_B,4/20/2024 14:00,186,87,51,87,0.87,34
Delhi,Station_B,4/20/2024 15:00,226,340,20,28,1.95,74
Bangalore,Station_C,4/20/2024 16:00,21,254,35,89,3.45,29
Chennai,Station_B,4/20/2024 17:00,201,144,190,92,1.74,84
Chennai,Station_D,4/20/2024 18:00,204,102,156,19,4.76,129
Hyderabad,Station_A,4/20/2024 19:00,77,54,189,18,1.44,156
Chennai,Station_B,4/20/2024 20:00,102,339,95,66,2.87,105
Hyderabad,Station_D,4/20/2024 21:00,167,360,149,94,0.97,97
Kolkata,Station_A,4/20/2024 22:00,71,191,198,8,2.91,47
Delhi,Station_D,4/20/2024 23:00,49,286,34,30,0.68,167
Hyderabad,Station_C,4/21/2024 0:00,205,319,86,64,3.65,22
Chennai,Station_B,4/21/2024 1:00,33,105,192,25,4.57,150
Hyderabad,Station_C,4/21/2024 2:00,121,289,141,17,4.76,158
Hyderabad,Station_D,4/21/2024 3:00,121,299,71,89,3.78,96
Bangalore,Station_C,4/21/2024 4:00,130,154,111,15,2.09,146
Kolkata,Station_B,4/21/2024 5:00,206,181,134,86,1.18,115
Mumbai,Station_B,4/21/2024 6:00,158,368,11,53,4.96,71
Hyderabad,Station_B,4/21/2024 7:00,101,376,67,95,2.03,95
Delhi,Station_D,4/21/2024 8:00,81,67,112,49,2.69,139
Chennai,Station_C,4/21/2024 9:00,92,299,18,77,0.7,104
Hyderabad,Station_B,4/21/2024 10:00,68,123,162,31,2.22,165
Chennai,Station_B,4/21/2024 11:00,290,199,33,76,2.58,142
Delhi,Station_D,4/21/2024 12:00,38,164,167,98,2.99,58
Bangalore,Station_A,4/21/2024 13:00,216,70,56,59,1.84,173
Mumbai,Station_C,4/21/2024 14:00,218,157,72,60,3.53,79
Kolkata,Station_D,4/21/2024 15:00,157,347,44,12,2.67,140
Chennai,Station_B,4/21/2024 16:00,69,368,91,30,4.3,141
Bangalore,Station_B,4/21/2024 17:00,46,99,102,71,1.74,99
Kolkata,Station_D,4/21/2024 18:00,248,285,160,75,2.68,78
Hyderabad,Station_C,4/21/2024 19:00,254,114,25,53,3.29,173
Kolkata,Station_C,4/21/2024 20:00,193,185,136,66,1.54,103
Delhi,Station_D,4/21/2024 21:00,61,276,164,45,0.88,70
Mumbai,Station_A,4/21/2024 22:00,193,152,33,48,4.35,123
Mumbai,Station_D,4/21/2024 23:00,152,235,26,40,4.22,56
Kolkata,Station_B,4/22/2024 0:00,42,347,172,27,0.88,38
Hyderabad,Station_D,4/22/2024 1:00,149,359,112,19,3.05,50
Bangalore,Station_D,4/22/2024 2:00,156,290,158,70,4.92,20
Delhi,Station_B,4/22/2024 3:00,126,236,176,92,1.87,12
Delhi,Station_C,4/22/2024 4:00,143,387,53,59,0.54,118
Bangalore,Station_C,4/22/2024 5:00,207,63,169,19,3.24,12
Hyderabad,Station_B,4/22/2024 6:00,43,317,99,26,3.01,156
Chennai,Station_A,4/22/2024 7:00,91,88,163,71,1.25,130
Bangalore,Station_D,4/22/2024 8:00,95,87,28,6,4.41,60
Hyderabad,Station_C,4/22/2024 9:00,49,289,173,64,4.44,53
Chennai,Station_D,4/22/2024 10:00,214,275,107,37,3.12,127
Hyderabad,Station_A,4/22/2024 11:00,43,190,54,90,4.59,111
Bangalore,Station_B,4/22/2024 12:00,231,322,133,19,2.69,80
Mumbai,Station_A,4/22/2024 13:00,268,296,159,9,2.01,96
Hyderabad,Station_C,4/22/2024 14:00,218,244,141,16,1.07,37
Delhi,Station_A,4/22/2024 15:00,135,239,15,86,3.12,13
Mumbai,Station_B,4/22/2024 16:00,262,258,103,18,3.55,117
Kolkata,Station_C,4/22/2024 17:00,128,176,132,87,4.52,45
Kolkata,Station_B,4/22/2024 18:00,27,170,129,89,4.88,34
Mumbai,Station_B,4/22/2024 19:00,95,163,126,96,4.65,40
Delhi,Station_B,4/22/2024 20:00,45,183,195,66,0.75,152
Hyderabad,Station_A,4/22/2024 21:00,59,345,26,90,2.99,171
Mumbai,Station_B,4/22/2024 22:00,294,350,145,56,3.49,170
Delhi,Station_D,4/22/2024 23:00,59,70,164,48,1.56,57
Kolkata,Station_B,4/23/2024 0:00,87,243,164,73,2.81,175
Bangalore,Station_C,4/23/2024 1:00,143,86,90,10,4.97,140
Mumbai,Station_B,4/23/2024 2:00,33,384,17,63,3.65,87
Hyderabad,Station_D,4/23/2024 3:00,108,229,83,6,3.11,149
Mumbai,Station_A,4/23/2024 4:00,145,95,74,74,3.64,119
Hyderabad,Station_B,4/23/2024 5:00,122,266,91,67,2.52,175
Chennai,Station_A,4/23/2024 6:00,212,74,147,86,4.98,112
Hyderabad,Station_A,4/23/2024 7:00,132,294,198,66,3.48,133
Chennai,Station_D,4/23/2024 8:00,72,274,166,68,3.63,71
Mumbai,Station_D,4/23/2024 9:00,180,338,95,74,0.68,107
Bangalore,Station_D,4/23/2024 10:00,132,233,184,74,1.7,96
Kolkata,Station_D,4/23/2024 11:00,224,399,182,88,2.8,144
Bangalore,Station_C,4/23/2024 12:00,45,165,194,54,1.35,126
Hyderabad,Station_B,4/23/2024 13:00,234,301,27,71,4.42,64
Bangalore,Station_D,4/23/2024 14:00,178,252,22,42,2.54,10
Hyderabad,Station_C,4/23/2024 15:00,209,307,183,38,3.81,42
Delhi,Station_D,4/23/2024 16:00,77,217,140,96,3.65,159
Kolkata,Station_A,4/23/2024 17:00,135,127,172,67,1.13,151
Chennai,Station_C,4/23/2024 18:00,261,244,77,43,2.13,33
Kolkata,Station_D,4/23/2024 19:00,289,334,140,93,3.37,170
Delhi,Station_D,4/23/2024 20:00,223,229,107,59,3.07,37
Bangalore,Station_C,4/23/2024 21:00,101,121,78,53,4.16,64
Kolkata,Station_B,4/23/2024 22:00,28,337,177,17,1.48,158
Kolkata,Station_B,4/23/2024 23:00,113,299,65,73,1.97,77
Mumbai,Station_D,4/24/2024 0:00,142,231,78,82,4.83,108
Bangalore,Station_B,4/24/2024 1:00,205,372,175,8,0.83,151
Chennai,Station_D,4/24/2024 2:00,39,125,84,9,3.54,153
Hyderabad,Station_C,4/24/2024 3:00,162,71,69,99,1.64,56
Mumbai,Station_C,4/24/2024 4:00,239,86,82,56,3.75,40
Hyderabad,Station_B,4/24/2024 5:00,43,374,64,71,0.86,18
Kolkata,Station_D,4/24/2024 6:00,112,154,175,90,4.41,125
Delhi,Station_D,4/24/2024 7:00,288,199,43,97,1.85,156
Kolkata,Station_D,4/24/2024 8:00,196,333,130,90,0.71,27
Chennai,Station_B,4/24/2024 9:00,180,199,35,31,2.73,81
Kolkata,Station_C,4/24/2024 10:00,72,141,188,6,2.24,93
Hyderabad,Station_A,4/24/2024 11:00,190,110,110,37,2.65,111
Hyderabad,Station_B,4/24/2024 12:00,254,205,17,10,1.26,126
Bangalore,Station_D,4/24/2024 13:00,215,259,50,70,0.71,88
Hyderabad,Station_B,4/24/2024 14:00,170,71,153,18,1.5,148
Mumbai,Station_A,4/24/2024 15:00,128,164,195,98,0.75,42
Mumbai,Station_A,4/24/2024 16:00,161,51,127,75,2.56,16
Bangalore,Station_B,4/24/2024 17:00,216,290,21,36,3.35,147
Chennai,Station_D,4/24/2024 18:00,143,267,60,80,3.83,102
Mumbai,Station_A,4/24/2024 19:00,277,305,163,10,2.68,122
Hyderabad,Station_D,4/24/2024 20:00,29,254,176,71,1.29,84
Kolkata,Station_B,4/24/2024 21:00,179,60,113,90,2.4,31
Mumbai,Station_D,4/24/2024 22:00,132,376,109,52,3.68,115
Kolkata,Station_D,4/24/2024 23:00,150,142,12,37,4.85,138
Kolkata,Station_C,4/25/2024 0:00,37,261,34,54,4.03,53
Kolkata,Station_C,4/25/2024 1:00,273,362,83,6,1.21,36
Bangalore,Station_C,4/25/2024 2:00,257,374,160,36,1.8,63
Hyderabad,Station_A,4/25/2024 3:00,97,85,51,76,2.13,88
Kolkata,Station_B,4/25/2024 4:00,186,215,191,21,3.65,147
Kolkata,Station_C,4/25/2024 5:00,45,121,80,71,3.2,30
Bangalore,Station_D,4/25/2024 6:00,66,107,52,7,1.65,169
Kolkata,Station_B,4/25/2024 7:00,157,323,124,46,0.8,143
Delhi,Station_D,4/25/2024 8:00,189,375,147,5,1.08,62
Chennai,Station_C,4/25/2024 9:00,141,139,68,84,3.31,85
Kolkata,Station_A,4/25/2024 10:00,66,396,111,92,4.49,17
Chennai,Station_B,4/25/2024 11:00,137,309,55,84,3.47,25
Bangalore,Station_D,4/25/2024 12:00,45,62,18,31,4.29,176
Bangalore,Station_A,4/25/2024 13:00,201,212,94,68,0.7,166
Mumbai,Station_A,4/25/2024 14:00,246,320,40,62,4.91,168
Kolkata,Station_A,4/25/2024 15:00,127,354,16,38,4.23,33
Chennai,Station_A,4/25/2024 16:00,54,289,49,39,2.96,114
Delhi,Station_A,4/25/2024 17:00,281,290,74,41,0.57,49
Chennai,Station_A,4/25/2024 18:00,202,237,186,96,2.72,17
Bangalore,Station_B,4/25/2024 19:00,120,342,60,98,0.83,138
Mumbai,Station_A,4/25/2024 20:00,174,139,180,16,3.6,84
Delhi,Station_B,4/25/2024 21:00,146,350,26,23,1.13,104
Delhi,Station_C,4/25/2024 22:00,241,142,166,77,1.91,81
Hyderabad,Station_C,4/25/2024 23:00,81,111,101,24,3.79,16
Hyderabad,Station_A,4/26/2024 0:00,164,77,80,5,4.64,12
Kolkata,Station_B,4/26/2024 1:00,109,317,62,75,3.67,131
Delhi,Station_B,4/26/2024 2:00,93,300,84,78,0.92,21
Bangalore,Station_B,4/26/2024 3:00,49,260,130,52,4.04,168
Hyderabad,Station_B,4/26/2024 4:00,122,81,146,67,2.03,117
Delhi,Station_A,4/26/2024 5:00,236,179,128,14,2.51,42
Mumbai,Station_D,4/26/2024 6:00,157,149,196,41,2.16,141
Kolkata,Station_D,4/26/2024 7:00,186,349,196,65,2.25,132
Kolkata,Station_D,4/26/2024 8:00,192,233,135,40,4.9,66
Hyderabad,Station_C,4/26/2024 9:00,123,56,62,80,3.42,37
Chennai,Station_A,4/26/2024 10:00,273,384,119,12,3.78,130
Delhi,Station_C,4/26/2024 11:00,36,302,69,84,1.04,150
Chennai,Station_A,4/26/2024 12:00,284,352,121,74,4.62,139
Bangalore,Station_C,4/26/2024 13:00,150,298,53,88,2.36,55
Hyderabad,Station_D,4/26/2024 14:00,68,67,65,76,4.76,26
Delhi,Station_C,4/26/2024 15:00,104,250,77,61,2.45,24
Delhi,Station_A,4/26/2024 16:00,119,219,38,15,0.57,115
Kolkata,Station_A,4/26/2024 17:00,121,314,38,25,2.57,100
Delhi,Station_A,4/26/2024 18:00,197,261,107,79,2.18,85
Chennai,Station_C,4/26/2024 19:00,114,113,153,17,2.7,133
Bangalore,Station_A,4/26/2024 20:00,241,180,153,33,3.35,119
Mumbai,Station_B,4/26/2024 21:00,72,129,86,27,2.78,75
Hyderabad,Station_D,4/26/2024 22:00,73,294,158,56,1.53,89
Bangalore,Station_D,4/26/2024 23:00,147,340,44,84,1.86,165
Mumbai,Station_A,4/27/2024 0:00,57,155,190,54,2.62,121
Delhi,Station_A,4/27/2024 1:00,180,244,131,96,3.86,25
Chennai,Station_D,4/27/2024 2:00,37,258,108,96,1.62,129
Delhi,Station_C,4/27/2024 3:00,188,328,172,7,1.01,106
Delhi,Station_C,4/27/2024 4:00,49,309,134,27,4.91,15
Delhi,Station_B,4/27/2024 5:00,121,126,148,56,2.79,95
Kolkata,Station_D,4/27/2024 6:00,168,178,41,97,3.87,92
Bangalore,Station_D,4/27/2024 7:00,39,95,190,21,1.98,65
Kolkata,Station_C,4/27/2024 8:00,134,97,108,74,4.06,85
Bangalore,Station_A,4/27/2024 9:00,45,363,179,64,4.79,37
Kolkata,Station_B,4/27/2024 10:00,178,248,158,61,4.26,12
Kolkata,Station_C,4/27/2024 11:00,38,82,113,43,2.97,166
Chennai,Station_B,4/27/2024 12:00,84,238,130,41,4.39,164
Bangalore,Station_D,4/27/2024 13:00,28,326,116,48,0.73,20
Hyderabad,Station_D,4/27/2024 14:00,228,273,90,23,1.75,62
Kolkata,Station_D,4/27/2024 15:00,268,306,96,57,0.73,23
Bangalore,Station_A,4/27/2024 16:00,63,252,45,22,0.85,72
Kolkata,Station_D,4/27/2024 17:00,83,210,140,55,3.05,131
Chennai,Station_C,4/27/2024 18:00,65,81,170,97,3.71,98
Delhi,Station_C,4/27/2024 19:00,222,241,12,76,4.23,25
Hyderabad,Station_A,4/27/2024 20:00,74,281,42,70,2.02,165
Kolkata,Station_B,4/27/2024 21:00,199,351,27,95,3.72,56
Mumbai,Station_C,4/27/2024 22:00,275,256,157,31,1.07,70
Mumbai,Station_C,4/27/2024 23:00,73,371,84,74,1.39,65
Chennai,Station_A,4/28/2024 0:00,271,172,82,5,4.94,95
Mumbai,Station_D,4/28/2024 1:00,103,228,76,59,4.91,75
Kolkata,Station_D,4/28/2024 2:00,170,319,110,81,4.91,73
Bangalore,Station_C,4/28/2024 3:00,289,185,191,57,3.52,72
Bangalore,Station_A,4/28/2024 4:00,43,358,198,31,0.82,171
Bangalore,Station_D,4/28/2024 5:00,127,132,131,69,0.92,142
Bangalore,Station_D,4/28/2024 6:00,113,155,83,71,2.82,148
Mumbai,Station_B,4/28/2024 7:00,157,92,62,79,2.37,123
Mumbai,Station_C,4/28/2024 8:00,249,204,63,9,1.51,86
Hyderabad,Station_D,4/28/2024 9:00,156,161,177,40,3.62,48
Bangalore,Station_A,4/28/2024 10:00,214,177,177,45,2.95,25
Mumbai,Station_C,4/28/2024 11:00,208,82,47,89,3.38,123
Bangalore,Station_A,4/28/2024 12:00,295,348,50,9,3.06,117
Delhi,Station_D,4/28/2024 13:00,182,74,54,93,2.22,82
Mumbai,Station_C,4/28/2024 14:00,180,226,173,38,4.27,111
Chennai,Station_C,4/28/2024 15:00,108,211,182,82,4.92,86
Bangalore,Station_D,4/28/2024 16:00,250,337,62,19,2.42,129
Chennai,Station_D,4/28/2024 17:00,299,97,85,17,3.51,151
Delhi,Station_B,4/28/2024 18:00,41,138,13,56,3.87,25
Chennai,Station_D,4/28/2024 19:00,111,107,95,8,2.04,156
Hyderabad,Station_C,4/28/2024 20:00,105,392,92,87,4.3,172
Delhi,Station_A,4/28/2024 21:00,245,147,67,48,3.81,54
Kolkata,Station_B,4/28/2024 22:00,70,223,104,38,4.63,29
Mumbai,Station_C,4/28/2024 23:00,299,222,156,95,0.56,124
Hyderabad,Station_C,4/29/2024 0:00,144,102,55,28,4.98,101
Hyderabad,Station_A,4/29/2024 1:00,50,399,100,56,3.05,135
Chennai,Station_C,4/29/2024 2:00,147,151,19,11,3.98,30
Bangalore,Station_B,4/29/2024 3:00,191,110,28,54,1.03,31
Hyderabad,Station_B,4/29/2024 4:00,150,241,80,93,3.86,148
Delhi,Station_B,4/29/2024 5:00,158,213,60,34,2.82,118
Bangalore,Station_B,4/29/2024 6:00,180,142,114,35,4.59,120
Hyderabad,Station_D,4/29/2024 7:00,124,313,66,82,1.74,83
Kolkata,Station_A,4/29/2024 8:00,188,360,82,29,3.17,94
Bangalore,Station_A,4/29/2024 9:00,69,174,143,58,2.69,74
Hyderabad,Station_C,4/29/2024 10:00,134,148,32,56,4.6,106
Delhi,Station_C,4/29/2024 11:00,228,337,153,38,1.37,34
Kolkata,Station_D,4/29/2024 12:00,192,394,79,97,4.02,48
Hyderabad,Station_B,4/29/2024 13:00,206,234,135,50,1.89,54
Kolkata,Station_D,4/29/2024 14:00,205,106,62,62,4.88,103
Kolkata,Station_D,4/29/2024 15:00,197,356,139,17,1.96,151
Bangalore,Station_C,4/29/2024 16:00,211,152,149,28,3.66,19
Bangalore,Station_C,4/29/2024 17:00,44,175,164,58,1.51,74
Hyderabad,Station_D,4/29/2024 18:00,292,236,120,57,1.69,22
Mumbai,Station_C,4/29/2024 19:00,145,256,138,86,1.76,110
Bangalore,Station_B,4/29/2024 20:00,286,352,119,9,1.27,79
Chennai,Station_D,4/29/2024 21:00,91,194,117,95,4.82,90
Hyderabad,Station_A,4/29/2024 22:00,119,206,158,11,4.84,173
Hyderabad,Station_C,4/29/2024 23:00,179,379,72,46,1.18,67
Delhi,Station_A,4/30/2024 0:00,288,253,76,45,1.83,165
Delhi,Station_A,4/30/2024 1:00,187,275,187,84,3.23,106
Kolkata,Station_D,4/30/2024 2:00,282,290,166,24,2.19,40
Kolkata,Station_C,4/30/2024 3:00,189,224,192,49,1.39,120
Hyderabad,Station_A,4/30/2024 4:00,181,298,109,33,3.35,86
Delhi,Station_D,4/30/2024 5:00,255,193,41,58,3.49,136
Hyderabad,Station_C,4/30/2024 6:00,132,146,87,89,2.52,132
Mumbai,Station_B,4/30/2024 7:00,253,324,63,93,3.89,102
Delhi,Station_C,4/30/2024 8:00,78,391,137,43,1.94,98
Hyderabad,Station_D,4/30/2024 9:00,109,188,46,80,1.15,57
Bangalore,Station_A,4/30/2024 10:00,254,98,178,55,0.63,127
Bangalore,Station_B,4/30/2024 11:00,203,287,107,69,1.02,166
Mumbai,Station_D,4/30/2024 12:00,295,119,69,91,2.05,113
Bangalore,Station_B,4/30/2024 13:00,232,342,25,27,2.35,19
Bangalore,Station_A,4/30/2024 14:00,243,288,89,33,3.93,176
Kolkata,Station_C,4/30/2024 15:00,83,268,152,97,1.57,178
Kolkata,Station_A,4/30/2024 16:00,163,392,129,10,0.84,151
Chennai,Station_C,4/30/2024 17:00,149,398,157,99,4.62,52
Chennai,Station_D,4/30/2024 18:00,197,177,160,89,0.57,38
Mumbai,Station_A,4/30/2024 19:00,227,160,131,54,1.13,134
Mumbai,Station_C,4/30/2024 20:00,261,207,159,46,2.51,35
Mumbai,Station_B,4/30/2024 21:00,184,159,191,13,0.83,50
Delhi,Station_B,4/30/2024 22:00,258,371,52,23,0.72,34
Mumbai,Station_C,4/30/2024 23:00,132,274,43,52,1.01,55
Chennai,Station_C,5/1/2024 0:00,240,85,165,17,2.39,83
Hyderabad,Station_C,5/1/2024 1:00,194,284,145,15,4,126
Kolkata,Station_A,5/1/2024 2:00,64,322,137,29,4.13,166
Hyderabad,Station_A,5/1/2024 3:00,245,248,59,69,2.24,143
Delhi,Station_B,5/1/2024 4:00,279,363,14,81,2.64,156
Mumbai,Station_B,5/1/2024 5:00,180,284,10,89,0.78,30
Hyderabad,Station_D,5/1/2024 6:00,264,200,179,20,1.23,78
Hyderabad,Station_A,5/1/2024 7:00,263,393,142,56,3.56,87
Kolkata,Station_D,5/1/2024 8:00,108,335,117,12,4.4,178
Hyderabad,Station_C,5/1/2024 9:00,42,58,192,63,2.93,74
Chennai,Station_C,5/1/2024 10:00,276,378,87,5,1.73,89
Chennai,Station_C,5/1/2024 11:00,227,302,168,81,4.74,174
Hyderabad,Station_D,5/1/2024 12:00,294,180,51,17,4.95,76
Bangalore,Station_C,5/1/2024 13:00,175,206,41,84,1.61,36
Delhi,Station_B,5/1/2024 14:00,273,212,121,90,2.36,171
Delhi,Station_D,5/1/2024 15:00,133,92,115,66,3.25,87
Mumbai,Station_D,5/1/2024 16:00,292,208,27,97,3.2,58
Mumbai,Station_A,5/1/2024 17:00,39,79,144,37,0.83,56
Bangalore,Station_A,5/1/2024 18:00,112,306,196,53,3.6,43
Kolkata,Station_C,5/1/2024 19:00,231,137,66,63,4.6,79
Kolkata,Station_B,5/1/2024 20:00,23,219,182,55,1.89,61
Mumbai,Station_C,5/1/2024 21:00,176,306,27,52,3.76,39
Chennai,Station_B,5/1/2024 22:00,273,328,156,5,1.16,110
Kolkata,Station_B,5/1/2024 23:00,264,108,158,50,2.95,161
Hyderabad,Station_D,5/2/2024 0:00,74,185,116,87,1.13,51
Bangalore,Station_D,5/2/2024 1:00,196,54,43,12,1.71,11
Kolkata,Station_A,5/2/2024 2:00,74,272,156,78,2.48,26
Mumbai,Station_D,5/2/2024 3:00,103,150,134,8,0.81,54
Bangalore,Station_C,5/2/2024 4:00,225,244,12,96,1.73,128
Chennai,Station_D,5/2/2024 5:00,109,245,183,80,0.99,164
Mumbai,Station_A,5/2/2024 6:00,192,203,86,24,3.5,42
Hyderabad,Station_C,5/2/2024 7:00,170,56,49,12,3.51,17
Delhi,Station_C,5/2/2024 8:00,122,57,129,24,2.5,42
Bangalore,Station_B,5/2/2024 9:00,249,251,20,92,2.9,35
Mumbai,Station_B,5/2/2024 10:00,218,54,50,89,4.04,130
Hyderabad,Station_C,5/2/2024 11:00,141,385,52,10,3.8,129
Hyderabad,Station_B,5/2/2024 12:00,102,257,141,42,4.15,79
Hyderabad,Station_D,5/2/2024 13:00,292,259,73,5,2.71,138
Chennai,Station_A,5/2/2024 14:00,130,174,58,65,4,31
Bangalore,Station_C,5/2/2024 15:00,251,334,138,72,3.34,131
Hyderabad,Station_C,5/2/2024 16:00,295,91,160,99,4.74,161
Chennai,Station_B,5/2/2024 17:00,206,329,90,85,3.58,159
Bangalore,Station_B,5/2/2024 18:00,236,381,32,58,0.83,105
Delhi,Station_D,5/2/2024 19:00,201,237,21,54,4.83,59
Delhi,Station_D,5/2/2024 20:00,258,385,26,50,4.32,37
Hyderabad,Station_B,5/2/2024 21:00,210,293,107,18,4,152
Mumbai,Station_B,5/2/2024 22:00,197,114,78,91,4.76,114
Delhi,Station_C,5/2/2024 23:00,87,165,11,67,3,43
Bangalore,Station_A,5/3/2024 0:00,199,199,146,26,4.93,146
Kolkata,Station_C,5/3/2024 1:00,296,256,46,43,3.51,98
Delhi,Station_A,5/3/2024 2:00,45,355,180,36,0.99,147
Kolkata,Station_C,5/3/2024 3:00,95,151,110,85,2.04,129
